match_status,action,lot_batches,lot_country,lot_destination,canonical_country,canonical_city,source_index,title,section,category,expected_post_type,post_id,external_id,wp_status
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,ITÁLIA,Florença,Itália,Florença,474,Rosewood | Florença,Conteúdo Global,Parceiros Globais,ang_curated,142072,78e2a31b65f8653ac06c612795b781af49e4302868e8cfa087a8231e4d2d84b6,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,ITÁLIA,Florença,Itália,Florença,475,Belmond | Florença,Conteúdo Global,Parceiros Globais,ang_curated,142073,1511d14e38844d1d9d4b45d154cb8d8471b4f0b3bfac4fe2e2cf0ec42493294d,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,ITÁLIA,Florença,Itália,Florença,476,Aman | Florença,Conteúdo Global,Parceiros Globais,ang_curated,142074,a087cf93e1a75545ea2aae7f1a8093093dc6f1b1e5dbd1959405f1aeb47c155a,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,ITÁLIA,Florença,Itália,Florença,477,Six Senses | Florença,Conteúdo Global,Parceiros Globais,ang_curated,142075,e52bc3d5ef5ddc7c8ec70b50856c4963482e73e9751b048fa8903fca26948056,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,ITÁLIA,Florença,Itália,Florença,478,Relais & Châteaux | Florença,Conteúdo Global,Parceiros Globais,ang_curated,142076,8661c9f5c8583b9f8aeef73789d8fed6e7fbc476ada7f70d43242dc322bfd4b8,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,ITÁLIA,Florença,Itália,Florença,479,The Leading Hotels of the World | Florença,Conteúdo Global,Parceiros Globais,ang_curated,142077,1787f2bc3a31fe21fda34be9670cf6bca19b7bac47a00547cb976a050d5188c1,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,ITÁLIA,Florença,Itália,Florença,480,Small Luxury Hotels | Florença,Conteúdo Global,Parceiros Globais,ang_curated,142078,a114f6775e7287f5a723cfe09257af6828e2934c6c54a6ea78b6b692ca868a28,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,ITÁLIA,Florença,Itália,Florença,481,Virtuoso | Florença,Conteúdo Global,Parceiros Globais,ang_curated,142079,a580b73398d70795201202f09da621d74ab59bbc1e361222cc7273e208293008,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,ITÁLIA,Florença,Itália,Florença,482,Serandipians | Florença,Conteúdo Global,Parceiros Globais,ang_curated,142080,6129edd30f9b5278c05bc7afb08c35b01089c7c4ec14c3e2f4ce3a4652d313bb,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,ITÁLIA,Florença,Itália,Florença,483,Gastronomia Michelin | Florença,Curadoria VIP,Gastronomia Michelin,ang_curated,142081,0281478f28ab902a68431a69ae5166281ecf8a8f21dbefbe83015314d691ed0a,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,ITÁLIA,Florença,Itália,Florença,484,Rooftops & Beach Clubs | Florença,Curadoria VIP,Rooftops & Beach Clubs,ang_curated,142082,6669611338730e615083f3632895f4474cba5b042654aa4a2c701055f7ac2901,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,ITÁLIA,Florença,Itália,Florença,485,Compras & Lifestyle | Florença,Curadoria VIP,Compras & Lifestyle,ang_curated,142083,0642499320379e0a9475c20dcd1dc9e768d0496f3b2a1fa0b2787ab95c0cd6fe,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,ITÁLIA,Florença,Itália,Florença,486,Wellness | Florença,Curadoria VIP,Wellness,ang_curated,142084,7511f9eec7af9722bb6faaf4e556e7bece3e9998c5a36a3487397d8f5cba4dee,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,ITÁLIA,Florença,Itália,Florença,487,Experiências VIP | Florença,Curadoria VIP,Experiências VIP,ang_curated,142085,3a4b8f1ac80b314d0bbc648b070ac1a4cc5376fb6a8d3584cba48fdb4cc175b8,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,ITÁLIA,Florença,Itália,Florença,488,Logística & Transporte | Florença,Curadoria VIP,Logística & Transporte,ang_curated,142086,bcfc638fe7bf645180f34e00ad56bde69bbd56affaf1879688947dad609be832,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,ITÁLIA,Florença,Itália,Florença,489,Salas VIP | Florença,Curadoria VIP,Salas VIP,ang_lounge,142087,861d3713a0c4b865f8a49d77f9b0ffd5a245f2f8da93d3ee4a16d0ccc717162f,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,ITÁLIA,Florença,Itália,Florença,490,Ski Collection | Florença,Curadoria VIP,Ski Collection,ang_curated,142088,145766f74db01a24ba504b30ea90ae11b7d64387433f404a842a57fdea391551,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,ITÁLIA,Costa Amalfitana,Itália,Costa Amalfitana,491,Destinos | Costa Amalfitana,Curadoria Global,Destinos,ang_curated,142089,0f3bfd1e722df79001f5f71556519e9fc1674177a9f5a8a131487c1849784bfe,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,ITÁLIA,Costa Amalfitana,Itália,Costa Amalfitana,492,Hotelaria Global | Costa Amalfitana,Curadoria Global,Hotelaria Global,ang_curated,142090,69377cc7e3736cd34fe2f04da53ccfb2741113fdbf98ede6953222723cc52e2e,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,ITÁLIA,Costa Amalfitana,Itália,Costa Amalfitana,493,Experiências | Costa Amalfitana,Curadoria Global,Experiências,ang_curated,142091,7e35bd11d73889edcc63bc2eef2ca7704099273caabf1054c44f438cbc600933,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,ITÁLIA,Costa Amalfitana,Itália,Costa Amalfitana,494,Fornecedores | Costa Amalfitana,Curadoria Global,Fornecedores,ang_curated,142092,f4037c6fe0d06e4f29713d247fac309ae48481075df65ff1a69536fb32d251b3,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,ITÁLIA,Costa Amalfitana,Itália,Costa Amalfitana,495,Sustentabilidade | Costa Amalfitana,Curadoria Global,Sustentabilidade,ang_curated,142093,3fd7e7610930d72c8e5b9fba2cdd94112f48d593cbd6f0433ee98fd897492f77,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,ITÁLIA,Costa Amalfitana,Itália,Costa Amalfitana,496,Four Seasons | Costa Amalfitana,Conteúdo Global,Parceiros Globais,ang_curated,142094,e89d76d1994c7199ec1a4a3670b346bd0cb474ec79d359f5ca64f9eca4f6787a,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,ITÁLIA,Costa Amalfitana,Itália,Costa Amalfitana,497,Rosewood | Costa Amalfitana,Conteúdo Global,Parceiros Globais,ang_curated,142095,1653e12234403f9db83f17b4cbb9185b244d491741207a2d678d32b08eae6d10,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,ITÁLIA,Costa Amalfitana,Itália,Costa Amalfitana,498,Belmond | Costa Amalfitana,Conteúdo Global,Parceiros Globais,ang_curated,142096,67d215f26767b40b50ef44e09888d1a2255f96b75ec8ec86950f210e5a3498c0,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,ITÁLIA,Costa Amalfitana,Itália,Costa Amalfitana,499,Aman | Costa Amalfitana,Conteúdo Global,Parceiros Globais,ang_curated,142097,42507e30e3ac4db6db7e42cc60aaef7a84838196a76a7344b2469e61667393bf,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,ITÁLIA,Costa Amalfitana,Itália,Costa Amalfitana,500,Six Senses | Costa Amalfitana,Conteúdo Global,Parceiros Globais,ang_curated,142098,627c605c5d4fa01e67b566e411b072e71e3c3af4611516c2a55a49fc2033b84c,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,ITÁLIA,Costa Amalfitana,Itália,Costa Amalfitana,501,Relais & Châteaux | Costa Amalfitana,Conteúdo Global,Parceiros Globais,ang_curated,142099,a9c8be503cfe158f5e5718d1be1bb64ded2b08c2ff7a650f22e0141a998c5083,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,ITÁLIA,Costa Amalfitana,Itália,Costa Amalfitana,502,The Leading Hotels of the World | Costa Amalfitana,Conteúdo Global,Parceiros Globais,ang_curated,142100,ae96216fd729b38cf8dfb2546f2cb2ea92378f934bd6de5c9c75f0e8abbce59c,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,ITÁLIA,Costa Amalfitana,Itália,Costa Amalfitana,503,Small Luxury Hotels | Costa Amalfitana,Conteúdo Global,Parceiros Globais,ang_curated,142101,1d6cde6f55002b7909193912add7bb09973b8b040878866252c4e32b49ad6bac,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,ITÁLIA,Costa Amalfitana,Itália,Costa Amalfitana,504,Virtuoso | Costa Amalfitana,Conteúdo Global,Parceiros Globais,ang_curated,142102,0815d9eb72a963431308b44955e765bcba3bbe7841a9f281a87cb7a9e4c44c73,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,ITÁLIA,Costa Amalfitana,Itália,Costa Amalfitana,505,Serandipians | Costa Amalfitana,Conteúdo Global,Parceiros Globais,ang_curated,142103,c5c713365c9ba5566a46ca748d3d17da0d7c847ffdd0aff8bb12bfc047bc86d4,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,ITÁLIA,Costa Amalfitana,Itália,Costa Amalfitana,506,Gastronomia Michelin | Costa Amalfitana,Curadoria VIP,Gastronomia Michelin,ang_curated,142104,c8b9ee192e72c6ae5febd1002ae2889c0ca31be6e2c72c5528f42a27fb6c5aa9,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,ITÁLIA,Costa Amalfitana,Itália,Costa Amalfitana,507,Rooftops & Beach Clubs | Costa Amalfitana,Curadoria VIP,Rooftops & Beach Clubs,ang_curated,142106,c242f846083b70b3491d888d545717455469b41f79b4525fd0ed5c5140401ace,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,ITÁLIA,Costa Amalfitana,Itália,Costa Amalfitana,508,Compras & Lifestyle | Costa Amalfitana,Curadoria VIP,Compras & Lifestyle,ang_curated,142108,1b4b975819e771305737dce45895b5d103128b7d65855ac680c7f436658d160e,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,ITÁLIA,Costa Amalfitana,Itália,Costa Amalfitana,509,Wellness | Costa Amalfitana,Curadoria VIP,Wellness,ang_curated,142111,ace53616f1adce155498498d965a5a137c9efc9ed60a651c1f4efbb89ba89001,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,ITÁLIA,Costa Amalfitana,Itália,Costa Amalfitana,510,Experiências VIP | Costa Amalfitana,Curadoria VIP,Experiências VIP,ang_curated,142113,fdcfed7b55cc48b6b1335f4e762d9c735683b6e2b7ecd206bcbd08c9969351aa,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,ITÁLIA,Costa Amalfitana,Itália,Costa Amalfitana,511,Logística & Transporte | Costa Amalfitana,Curadoria VIP,Logística & Transporte,ang_curated,142115,510e5a95af1009e543d6272916f24684399132f07185520dbd4a8e90a56e7e3f,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,ITÁLIA,Costa Amalfitana,Itália,Costa Amalfitana,512,Salas VIP | Costa Amalfitana,Curadoria VIP,Salas VIP,ang_lounge,142118,5e219e6deb443ddff514bfedd552740f4b584a9935e87167658613c598152674,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,03,ITÁLIA,Costa Amalfitana,Itália,Costa Amalfitana,513,Ski Collection | Costa Amalfitana,Curadoria VIP,Ski Collection,ang_curated,142120,aeb0e1bd117270c3d8b8d197a5b172af72738409ff95f33bddb40afd0d4ba45d,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Lisboa,Portugal,Lisboa,514,Destinos | Lisboa,Curadoria Global,Destinos,ang_curated,142122,c4e79ed8381c79e6365fcd3482fb96872069d22f6c21ea166522386fa10ec558,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Lisboa,Portugal,Lisboa,515,Hotelaria Global | Lisboa,Curadoria Global,Hotelaria Global,ang_curated,142126,4034203b12c2f216cc5afe2d2dd8a9e740012793b1e9e5eb91861201f8ad307c,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Lisboa,Portugal,Lisboa,516,Experiências | Lisboa,Curadoria Global,Experiências,ang_curated,142128,9f4207255334582fc469aee4be8fe5fb3123e906525f1abb635586aef83bd01a,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Lisboa,Portugal,Lisboa,517,Fornecedores | Lisboa,Curadoria Global,Fornecedores,ang_curated,142130,ccfb283174df6cde4870ec69cdc3c2ca17ac3a31300bc0bfb7f29a12ed129fcb,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Lisboa,Portugal,Lisboa,518,Sustentabilidade | Lisboa,Curadoria Global,Sustentabilidade,ang_curated,142132,4bb08a8849a65504d9023ab60af3a15d209d24fdf207fc9bbadc82d3e1219502,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Lisboa,Portugal,Lisboa,519,Four Seasons | Lisboa,Conteúdo Global,Parceiros Globais,ang_curated,142135,9578950326389f5ccc2bd9c1ac6ea61072707c9da4cb2fd3e3b2a00713b640b1,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Lisboa,Portugal,Lisboa,520,Rosewood | Lisboa,Conteúdo Global,Parceiros Globais,ang_curated,142137,b807a37a9bf605dc8e3ef84a54dbccb783bd67ff19c41dd26dbeb4fed0400021,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Lisboa,Portugal,Lisboa,521,Belmond | Lisboa,Conteúdo Global,Parceiros Globais,ang_curated,142139,e123b843e411dd0c723caa6715dd0d0bbd65b13fdc4fbd7aee4db1a7bd20f134,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Lisboa,Portugal,Lisboa,522,Aman | Lisboa,Conteúdo Global,Parceiros Globais,ang_curated,142141,161d85ea3c3b2b322c3710dd916694927d58dc8b54ff04ec90c878d458668b70,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Lisboa,Portugal,Lisboa,523,Six Senses | Lisboa,Conteúdo Global,Parceiros Globais,ang_curated,142143,28d394de3a3b40ac00c69921b70f01ca9077e1841eded5e8aef7e8131eeaca2d,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Lisboa,Portugal,Lisboa,524,Relais & Châteaux | Lisboa,Conteúdo Global,Parceiros Globais,ang_curated,142145,08c929b10cea005499c5e2d30a4931090356e3c5840c35633dfb9b85791ed8d0,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Lisboa,Portugal,Lisboa,525,The Leading Hotels of the World | Lisboa,Conteúdo Global,Parceiros Globais,ang_curated,142147,b3a47030065916433d38715c865fa4c9ee0a56163f9bcbfa1bf240386b9c3d41,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Lisboa,Portugal,Lisboa,526,Small Luxury Hotels | Lisboa,Conteúdo Global,Parceiros Globais,ang_curated,142149,bbf33b38181f4dc15350c4b58424a790d2bcca62b69f25fbe1644a53b3fd5f5c,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Lisboa,Portugal,Lisboa,527,Virtuoso | Lisboa,Conteúdo Global,Parceiros Globais,ang_curated,142150,0bb190e95dec3380daa7ab558be993ec06ab23615e230ca4d42aa4c61a652fcd,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Lisboa,Portugal,Lisboa,528,Serandipians | Lisboa,Conteúdo Global,Parceiros Globais,ang_curated,142151,a1d4113fb49cab0d9258d0c5174254770804570cdf1791b079913b343828654f,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Lisboa,Portugal,Lisboa,529,Gastronomia Michelin | Lisboa,Curadoria VIP,Gastronomia Michelin,ang_curated,142152,1f23af6b5b9e0de5751d71c7495117e00b50d69e822a3e7454cc418327a7c7f3,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Lisboa,Portugal,Lisboa,530,Rooftops & Beach Clubs | Lisboa,Curadoria VIP,Rooftops & Beach Clubs,ang_curated,142153,46476c51af0ad3e9ecb1d9a95eb63819f4c34a10296947d71cb34dccab07e5c8,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Lisboa,Portugal,Lisboa,531,Compras & Lifestyle | Lisboa,Curadoria VIP,Compras & Lifestyle,ang_curated,142154,09aeadea8d77e09723ec9b6f60eadde00a612702f983cec2b08555fa59e6725c,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Lisboa,Portugal,Lisboa,532,Wellness | Lisboa,Curadoria VIP,Wellness,ang_curated,142155,21b222375bddc90411a0bb6d1322d9fad56a88c8403b68f520577742a1475b50,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Lisboa,Portugal,Lisboa,533,Experiências VIP | Lisboa,Curadoria VIP,Experiências VIP,ang_curated,142156,0bb89fe03f696c651a43a9b00b0d45e8fc840c84d8ecb6dbb80ed74675d4407b,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Lisboa,Portugal,Lisboa,534,Logística & Transporte | Lisboa,Curadoria VIP,Logística & Transporte,ang_curated,142157,fca6c602a4ff0c6ebf5d4edc10f1965a5b6108bd6808f723a6b29d24389e76b0,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Lisboa,Portugal,Lisboa,535,Salas VIP | Lisboa,Curadoria VIP,Salas VIP,ang_lounge,142158,ea3b87a2fa4433f694dd340d5cfa96466ef99228d07601f7e14061c87baf475b,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Lisboa,Portugal,Lisboa,536,Ski Collection | Lisboa,Curadoria VIP,Ski Collection,ang_curated,142159,18c93513d57b0746b975db7b28b1dcb0f2b7089202b0718bb5d318ac4a459b3a,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Porto,Portugal,Porto,537,Destinos | Porto,Curadoria Global,Destinos,ang_curated,142160,9fb2f92092235faabe07c88f392a121cfd57d246dd6d32e755756f083bf14246,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Porto,Portugal,Porto,538,Hotelaria Global | Porto,Curadoria Global,Hotelaria Global,ang_curated,142161,86880f985353de42502147a2c00344fe5a37786dc913d7cf10b3fd70110b3a99,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Porto,Portugal,Porto,539,Experiências | Porto,Curadoria Global,Experiências,ang_curated,142162,e5c03b73c4e21df1d184df1916f2be196035ce8c1e4edeb999cdb3cf781eb9cc,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Porto,Portugal,Porto,540,Fornecedores | Porto,Curadoria Global,Fornecedores,ang_curated,142163,9ec768608145dfbef1458b4a66d2f2fa64a4ed1e75bab5e1d43c3350b207a96a,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Porto,Portugal,Porto,541,Sustentabilidade | Porto,Curadoria Global,Sustentabilidade,ang_curated,142164,d13c24f984914b60b508ec3a84cb758ad53d9ef63887861940abf085c49811c9,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Porto,Portugal,Porto,542,Four Seasons | Porto,Conteúdo Global,Parceiros Globais,ang_curated,142165,6118a2018ec3bbeaba491d71dea287111d8b7d4d07175afc4fe44ee224678a65,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Porto,Portugal,Porto,543,Rosewood | Porto,Conteúdo Global,Parceiros Globais,ang_curated,142166,dbbbd3502942d574df0e4c8a3edc05c16a30c7087ccfc7022f9b7dc8c4851666,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Porto,Portugal,Porto,544,Belmond | Porto,Conteúdo Global,Parceiros Globais,ang_curated,142167,55326dbe99d366a28119fcc459cfb885cd2e2e1e3471d299f902a0eb52b21bd6,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Porto,Portugal,Porto,545,Aman | Porto,Conteúdo Global,Parceiros Globais,ang_curated,142168,b249dc467f37d95af9abf70d3e8d63500d953601096e2f10c6d5dc6a0432bd31,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Porto,Portugal,Porto,546,Six Senses | Porto,Conteúdo Global,Parceiros Globais,ang_curated,142169,276a27d851e0dca12e419614736a2e9c5f5636e5da67e9faa06c21ea90c2d9bc,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Porto,Portugal,Porto,547,Relais & Châteaux | Porto,Conteúdo Global,Parceiros Globais,ang_curated,142170,7e6b41c9102f25bfe11951c9f878193b0d0411a5df662eb441edbdcae370c01a,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Porto,Portugal,Porto,548,The Leading Hotels of the World | Porto,Conteúdo Global,Parceiros Globais,ang_curated,142171,502bd272d5286b3b52b94393757b6cb89b845788aa6a440caf84e52ecb8dc185,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Porto,Portugal,Porto,549,Small Luxury Hotels | Porto,Conteúdo Global,Parceiros Globais,ang_curated,142172,c1dfcf8b8f3cb4988f0d6dba261ac2958e4d84da6c16bad3b4be3b23a8f0700c,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Porto,Portugal,Porto,550,Virtuoso | Porto,Conteúdo Global,Parceiros Globais,ang_curated,142173,c1fcaccafdbb638b01aecd031432ad949484ecf9ccc9ac3459b8540cb682e9fb,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Porto,Portugal,Porto,551,Serandipians | Porto,Conteúdo Global,Parceiros Globais,ang_curated,142174,05b866a23f020e6a12ab7525d0fa4f35c2a3b7a7fa87c15b52fbb103371a2689,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Porto,Portugal,Porto,552,Gastronomia Michelin | Porto,Curadoria VIP,Gastronomia Michelin,ang_curated,142175,1b5f667e5fe0f857447e1e61775fe2dfdf20652bcdd8962fd8d19d1cdcb22cd0,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Porto,Portugal,Porto,553,Rooftops & Beach Clubs | Porto,Curadoria VIP,Rooftops & Beach Clubs,ang_curated,142176,72395b5280ced14b50a68df7e24b5935d7d92bfb7ea1ff2d640e170f51c338d7,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Porto,Portugal,Porto,554,Compras & Lifestyle | Porto,Curadoria VIP,Compras & Lifestyle,ang_curated,142177,1d072cff293f440a625a37bfde5c95432c65373c612fd0e89a745f19722aefb6,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Porto,Portugal,Porto,555,Wellness | Porto,Curadoria VIP,Wellness,ang_curated,142178,31a0a6a06b3a5c1a93c36265e1f621e8287fe2358f366f3fb4440144efe7982c,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Porto,Portugal,Porto,556,Experiências VIP | Porto,Curadoria VIP,Experiências VIP,ang_curated,142179,2df4bcb288fab7603e4f533f7f62c5a70e50dca9c34c1f9ab7c0ab26d15a9c2c,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Porto,Portugal,Porto,557,Logística & Transporte | Porto,Curadoria VIP,Logística & Transporte,ang_curated,142180,a8b32d921c710a9146881a8a6215f77f405d85240bc1751d6aecd58f4064f189,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Porto,Portugal,Porto,558,Salas VIP | Porto,Curadoria VIP,Salas VIP,ang_lounge,142181,db21f46f4b2ea7f889577773338d68c22c10090f2d55254f99fdb25b0b445750,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Porto,Portugal,Porto,559,Ski Collection | Porto,Curadoria VIP,Ski Collection,ang_curated,142182,92f6d84b19d52ec4eadd63e443f780f85198acdb83e93f396cfd8ec3e57ffc7b,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Algarve,Portugal,Algarve,560,Destinos | Algarve,Curadoria Global,Destinos,ang_curated,142183,ec5ba8aad66cd606a4ffe4f27219f7a0d9e654a2c58be83d018f5e67b31c4123,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Algarve,Portugal,Algarve,561,Hotelaria Global | Algarve,Curadoria Global,Hotelaria Global,ang_curated,142184,ed107097ed8148584c0b30017778efba74077605a72db2a07aeea3dfbf14d322,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Algarve,Portugal,Algarve,562,Experiências | Algarve,Curadoria Global,Experiências,ang_curated,142185,8db96202293d7011ce44a95d485505bacea965c0efd8988bd60ee394094c0b32,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Algarve,Portugal,Algarve,563,Fornecedores | Algarve,Curadoria Global,Fornecedores,ang_curated,142186,2d82628df4022496727a736b215651bb5d7f0a741b60c92234210a03ba05eac7,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Algarve,Portugal,Algarve,564,Sustentabilidade | Algarve,Curadoria Global,Sustentabilidade,ang_curated,142187,260f27479197b1d59538fae634d4b29561b632505b13fe2afd985fa3c7c2c456,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Algarve,Portugal,Algarve,565,Four Seasons | Algarve,Conteúdo Global,Parceiros Globais,ang_curated,142188,53a25d6b804e88aec8f1c4ba31f5591e943490ee43700ed4826b58134b41b6ec,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Algarve,Portugal,Algarve,566,Rosewood | Algarve,Conteúdo Global,Parceiros Globais,ang_curated,142189,3ee7692e08d7145f6c7640a227711fdd0504028f365cdd986eeaad1366efd4bc,draft
MATCH_EXACT_COUNTRY_CITY,MERGE_REVIEW,A,PORTUGAL,Algarve,Portugal,Algarve,567,Belmond | Algarve,Conteúdo Global,Parceiros Globais,ang_curated,142190,344cc5e023bd35a7f5af5fafeaf5a7c2b623c873bd9bcf6ef36129c724106e40,draft
