"match_status","action","lot_batches","lot_country","lot_scope","mapping_basis","canonical_city","source_index","title","section","category","country","city","expected_post_type","post_id","external_id","wp_status","match_count","duplicate_post_ids"
"MATCH_HIERARCHICAL_REGION","MERGE_REVIEW","A|03","Japão","Hokkaido","Niseko is within Hokkaido; lots A and 03 explicitly include Hokkaido","Niseko","700","Experiências | Niseko","Curadoria Global","Experiências","Japão","Niseko","ang_curated","142323","efbdb25e3fa4f24f007be5cf47083add5fb49240ff7125973fcb4e77071e2caf","draft","1",""
"MATCH_HIERARCHICAL_REGION","MERGE_REVIEW","A|03","Japão","Hokkaido","Niseko is within Hokkaido; lots A and 03 explicitly include Hokkaido","Niseko","701","Fornecedores | Niseko","Curadoria Global","Fornecedores","Japão","Niseko","ang_curated","142324","cb52df5f14e3945b96a0f6253131cac912be0e67902fb287d1ba7d895d669fef","draft","1",""
"MATCH_HIERARCHICAL_REGION","MERGE_REVIEW","A|03","Japão","Hokkaido","Niseko is within Hokkaido; lots A and 03 explicitly include Hokkaido","Niseko","702","Sustentabilidade | Niseko","Curadoria Global","Sustentabilidade","Japão","Niseko","ang_curated","142325","d99afc30c0401fc8264a2ea051913fa49966fe2c6816b8296f0922b3a8a60c26","draft","1",""
"MATCH_HIERARCHICAL_REGION","MERGE_REVIEW","A|03","Japão","Hokkaido","Niseko is within Hokkaido; lots A and 03 explicitly include Hokkaido","Niseko","703","Four Seasons | Niseko","Conteúdo Global","Parceiros Globais","Japão","Niseko","ang_curated","142326","ef6b9e14e979f2030bc4171e7e36a4ac7f792da7f9c00e53fde2d3ee2d926d49","draft","1",""
"MATCH_HIERARCHICAL_REGION","MERGE_REVIEW","A|03","Japão","Hokkaido","Niseko is within Hokkaido; lots A and 03 explicitly include Hokkaido","Niseko","704","Rosewood | Niseko","Conteúdo Global","Parceiros Globais","Japão","Niseko","ang_curated","142327","ac7eea77e4bdc9a67bdc00af2170974302cea2ad561aa2301c628af65fb4086c","draft","1",""
"MATCH_HIERARCHICAL_REGION","MERGE_REVIEW","A|03","Japão","Hokkaido","Niseko is within Hokkaido; lots A and 03 explicitly include Hokkaido","Niseko","705","Belmond | Niseko","Conteúdo Global","Parceiros Globais","Japão","Niseko","ang_curated","142328","c8505794c3518415f3c958059db09a217b826ec1b5bc1f0f09e6fe7c96e7f479","draft","1",""
"MATCH_HIERARCHICAL_REGION","MERGE_REVIEW","A|03","Japão","Hokkaido","Niseko is within Hokkaido; lots A and 03 explicitly include Hokkaido","Niseko","706","Aman | Niseko","Conteúdo Global","Parceiros Globais","Japão","Niseko","ang_curated","142329","d19cdb8caf604b9099af4e8baf02517b80a400a30443ec9b3ab3157cd0dc7789","draft","1",""
"MATCH_HIERARCHICAL_REGION","MERGE_REVIEW","A|03","Japão","Hokkaido","Niseko is within Hokkaido; lots A and 03 explicitly include Hokkaido","Niseko","707","Six Senses | Niseko","Conteúdo Global","Parceiros Globais","Japão","Niseko","ang_curated","142330","a1f38176e2d9d70414fbad32a13c26cb4b14a2ba6ec5ef510ca5a3c016e13958","draft","1",""
"MATCH_HIERARCHICAL_REGION","MERGE_REVIEW","A|03","Japão","Hokkaido","Niseko is within Hokkaido; lots A and 03 explicitly include Hokkaido","Niseko","708","Relais & Châteaux | Niseko","Conteúdo Global","Parceiros Globais","Japão","Niseko","ang_curated","142331","0d392f99ec383daf68403b5e9a62c3f82cafcc07c93ef8bb56e17a6cbed426f7","draft","1",""
"MATCH_HIERARCHICAL_REGION","MERGE_REVIEW","A|03","Japão","Hokkaido","Niseko is within Hokkaido; lots A and 03 explicitly include Hokkaido","Niseko","709","The Leading Hotels of the World | Niseko","Conteúdo Global","Parceiros Globais","Japão","Niseko","ang_curated","142332","a32d47adb2161ae8066cfc3123e950c4c23c9dbc0a161f118b782dabe2d19aba","draft","1",""
"MATCH_HIERARCHICAL_REGION","MERGE_REVIEW","A|03","Japão","Hokkaido","Niseko is within Hokkaido; lots A and 03 explicitly include Hokkaido","Niseko","710","Small Luxury Hotels | Niseko","Conteúdo Global","Parceiros Globais","Japão","Niseko","ang_curated","142333","285d76c05b8520ff11a726246829678040e05041953ea9fbcd6f697256fd8224","draft","1",""
"MATCH_HIERARCHICAL_REGION","MERGE_REVIEW","A|03","Japão","Hokkaido","Niseko is within Hokkaido; lots A and 03 explicitly include Hokkaido","Niseko","711","Virtuoso | Niseko","Conteúdo Global","Parceiros Globais","Japão","Niseko","ang_curated","142334","835dcd1f466add7bbb0d81a9e65e37ce48de19274bdf9116043338aba67b7a4b","draft","1",""
"MATCH_HIERARCHICAL_REGION","MERGE_REVIEW","A|03","Japão","Hokkaido","Niseko is within Hokkaido; lots A and 03 explicitly include Hokkaido","Niseko","712","Serandipians | Niseko","Conteúdo Global","Parceiros Globais","Japão","Niseko","ang_curated","142335","149470e1819e95b9ec19c29fdfe45fda997bb901b34f7f2193a46b77a0daf3ab","draft","1",""
"MATCH_HIERARCHICAL_REGION","MERGE_REVIEW","A|03","Japão","Hokkaido","Niseko is within Hokkaido; lots A and 03 explicitly include Hokkaido","Niseko","713","Gastronomia Michelin | Niseko","Curadoria VIP","Gastronomia Michelin","Japão","Niseko","ang_curated","142336","ead8b663c9e0295b6492283c09a4e02ac1b8d9ee1afcb34c8594eee2d83ef613","draft","1",""
"MATCH_HIERARCHICAL_REGION","MERGE_REVIEW","A|03","Japão","Hokkaido","Niseko is within Hokkaido; lots A and 03 explicitly include Hokkaido","Niseko","714","Rooftops & Beach Clubs | Niseko","Curadoria VIP","Rooftops & Beach Clubs","Japão","Niseko","ang_curated","142337","28efa5a0830654615e8beb18b4022ce5dc593b61b855edc8d416bd97a4b9bca0","draft","1",""
"MATCH_HIERARCHICAL_REGION","MERGE_REVIEW","A|03","Japão","Hokkaido","Niseko is within Hokkaido; lots A and 03 explicitly include Hokkaido","Niseko","715","Compras & Lifestyle | Niseko","Curadoria VIP","Compras & Lifestyle","Japão","Niseko","ang_curated","142338","5d637257298ca5724f5fd4fe0342bd71428676316654ea7733b0466dfa27a49f","draft","1",""
"MATCH_HIERARCHICAL_REGION","MERGE_REVIEW","A|03","Japão","Hokkaido","Niseko is within Hokkaido; lots A and 03 explicitly include Hokkaido","Niseko","716","Wellness | Niseko","Curadoria VIP","Wellness","Japão","Niseko","ang_curated","142339","21c072041adf70083d8b4408d8390565355642f0019a3162ed66b3f993267044","draft","1",""
"MATCH_HIERARCHICAL_REGION","MERGE_REVIEW","A|03","Japão","Hokkaido","Niseko is within Hokkaido; lots A and 03 explicitly include Hokkaido","Niseko","717","Experiências VIP | Niseko","Curadoria VIP","Experiências VIP","Japão","Niseko","ang_curated","142340","ac733cc4b331f73f32cbfbff0ced22672c6a4cfbbf9cdbc27cb3e1975d310600","draft","1",""
"MATCH_HIERARCHICAL_REGION","MERGE_REVIEW","A|03","Japão","Hokkaido","Niseko is within Hokkaido; lots A and 03 explicitly include Hokkaido","Niseko","718","Logística & Transporte | Niseko","Curadoria VIP","Logística & Transporte","Japão","Niseko","ang_curated","142341","913692fedfe3448dbf97aae75d73905b914c350e829701bfac79bd6de0bfbb1e","draft","1",""
"MATCH_HIERARCHICAL_REGION","MERGE_REVIEW","A|03","Japão","Hokkaido","Niseko is within Hokkaido; lots A and 03 explicitly include Hokkaido","Niseko","719","Salas VIP | Niseko","Curadoria VIP","Salas VIP","Japão","Niseko","ang_lounge","142342","73c3407564aa95248f7df2d4a834d86e7c03ccf9cb43142340705759f1f7af29","draft","1",""
"MATCH_HIERARCHICAL_REGION","MERGE_REVIEW","A|03","Japão","Hokkaido","Niseko is within Hokkaido; lots A and 03 explicitly include Hokkaido","Niseko","720","Ski Collection | Niseko","Curadoria VIP","Ski Collection","Japão","Niseko","ang_curated","142343","192c78387cf421483447e414659fb74b47a4fb22804e1dd0578b6aa67387b03e","draft","1",""
"MATCH_HIERARCHICAL_REGION","MERGE_REVIEW","03","Maldivas","atóis/resorts por perfil","Baa Atoll is an atoll; lot 03 explicitly covers atolls/resorts by profile","Baa Atoll","859","Destinos | Baa Atoll","Curadoria Global","Destinos","Maldivas","Baa Atoll","ang_curated","142482","d4b5f8e1660fa5b81a6760e0c90689985901962772ba5021ab3d7b00e1a94186","draft","1",""
"MATCH_HIERARCHICAL_REGION","MERGE_REVIEW","03","Maldivas","atóis/resorts por perfil","Baa Atoll is an atoll; lot 03 explicitly covers atolls/resorts by profile","Baa Atoll","860","Hotelaria Global | Baa Atoll","Curadoria Global","Hotelaria Global","Maldivas","Baa Atoll","ang_curated","142483","6b5470bd01f31d4f678fd86034b07563f8c05ae212ea74d74034b3b80df03a93","draft","1",""
"MATCH_HIERARCHICAL_REGION","MERGE_REVIEW","03","Maldivas","atóis/resorts por perfil","Baa Atoll is an atoll; lot 03 explicitly covers atolls/resorts by profile","Baa Atoll","861","Experiências | Baa Atoll","Curadoria Global","Experiências","Maldivas","Baa Atoll","ang_curated","142484","8374a368e6b67bdb3c33e9c5f8ebc9363de3ab3a2a2afa3f451f1b0fdc384fb7","draft","1",""
"MATCH_HIERARCHICAL_REGION","MERGE_REVIEW","03","Maldivas","atóis/resorts por perfil","Baa Atoll is an atoll; lot 03 explicitly covers atolls/resorts by profile","Baa Atoll","862","Fornecedores | Baa Atoll","Curadoria Global","Fornecedores","Maldivas","Baa Atoll","ang_curated","142485","fb27e170b0df02f24c0f308d9bcf59f50c76275745b62702199809f9373d3124","draft","1",""
"MATCH_HIERARCHICAL_REGION","MERGE_REVIEW","03","Maldivas","atóis/resorts por perfil","Baa Atoll is an atoll; lot 03 explicitly covers atolls/resorts by profile","Baa Atoll","863","Sustentabilidade | Baa Atoll","Curadoria Global","Sustentabilidade","Maldivas","Baa Atoll","ang_curated","142486","cd1d52af5e33bc82a485868fff5fc13ee4831a1e0d64aa1dff9e91f0bdf4398e","draft","1",""
"MATCH_HIERARCHICAL_REGION","MERGE_REVIEW","03","Maldivas","atóis/resorts por perfil","Baa Atoll is an atoll; lot 03 explicitly covers atolls/resorts by profile","Baa Atoll","864","Four Seasons | Baa Atoll","Conteúdo Global","Parceiros Globais","Maldivas","Baa Atoll","ang_curated","142487","c938f0d72b082765da5551c40fb83bfed1cf86ecb4768b27f62af930f0da9b05","draft","1",""
"MATCH_HIERARCHICAL_REGION","MERGE_REVIEW","03","Maldivas","atóis/resorts por perfil","Baa Atoll is an atoll; lot 03 explicitly covers atolls/resorts by profile","Baa Atoll","865","Rosewood | Baa Atoll","Conteúdo Global","Parceiros Globais","Maldivas","Baa Atoll","ang_curated","142488","5b9b48ba205aa5f8868144ca071c8ac7d94ffafd49991bdbb4844fe9c62878ed","draft","1",""
"MATCH_HIERARCHICAL_REGION","MERGE_REVIEW","03","Maldivas","atóis/resorts por perfil","Baa Atoll is an atoll; lot 03 explicitly covers atolls/resorts by profile","Baa Atoll","866","Belmond | Baa Atoll","Conteúdo Global","Parceiros Globais","Maldivas","Baa Atoll","ang_curated","142489","e743bbfcedad26973896480dfe5fa890e38b11b710827bc4f891e88cfc93c3e7","draft","1",""
"MATCH_HIERARCHICAL_REGION","MERGE_REVIEW","03","Maldivas","atóis/resorts por perfil","Baa Atoll is an atoll; lot 03 explicitly covers atolls/resorts by profile","Baa Atoll","867","Aman | Baa Atoll","Conteúdo Global","Parceiros Globais","Maldivas","Baa Atoll","ang_curated","142490","f725f1781ddd609b9313220da01d4c5ec478f90222e6fb8b903d99c52de68b52","draft","1",""
"MATCH_HIERARCHICAL_REGION","MERGE_REVIEW","03","Maldivas","atóis/resorts por perfil","Baa Atoll is an atoll; lot 03 explicitly covers atolls/resorts by profile","Baa Atoll","868","Six Senses | Baa Atoll","Conteúdo Global","Parceiros Globais","Maldivas","Baa Atoll","ang_curated","142491","e06f7c9435deec8c1d06de85602610cd7ed4802b61820d68f9db4df88d5de2d5","draft","1",""
"MATCH_HIERARCHICAL_REGION","MERGE_REVIEW","03","Maldivas","atóis/resorts por perfil","Baa Atoll is an atoll; lot 03 explicitly covers atolls/resorts by profile","Baa Atoll","869","Relais & Châteaux | Baa Atoll","Conteúdo Global","Parceiros Globais","Maldivas","Baa Atoll","ang_curated","142492","9e40f76fe50681209991d7bbce1b2cc7c601c2d645bcdd2a6b035ee532f3566e","draft","1",""
"MATCH_HIERARCHICAL_REGION","MERGE_REVIEW","03","Maldivas","atóis/resorts por perfil","Baa Atoll is an atoll; lot 03 explicitly covers atolls/resorts by profile","Baa Atoll","870","The Leading Hotels of the World | Baa Atoll","Conteúdo Global","Parceiros Globais","Maldivas","Baa Atoll","ang_curated","142493","8e43c332855f1fcef24602148cd77beca201c5fd63c1a3d6db1d6f2eed280fa8","draft","1",""
"MATCH_HIERARCHICAL_REGION","MERGE_REVIEW","03","Maldivas","atóis/resorts por perfil","Baa Atoll is an atoll; lot 03 explicitly covers atolls/resorts by profile","Baa Atoll","871","Small Luxury Hotels | Baa Atoll","Conteúdo Global","Parceiros Globais","Maldivas","Baa Atoll","ang_curated","142494","101866e42e5613596b538505ba751f1d74f42a425223c9040aa6beec59ca3e80","draft","1",""
"MATCH_HIERARCHICAL_REGION","MERGE_REVIEW","03","Maldivas","atóis/resorts por perfil","Baa Atoll is an atoll; lot 03 explicitly covers atolls/resorts by profile","Baa Atoll","872","Virtuoso | Baa Atoll","Conteúdo Global","Parceiros Globais","Maldivas","Baa Atoll","ang_curated","142495","67a2360b81526d3f8c250de478dd26ffbbea8c7815eaba1fd97129ef43cabd9e","draft","1",""
"MATCH_HIERARCHICAL_REGION","MERGE_REVIEW","03","Maldivas","atóis/resorts por perfil","Baa Atoll is an atoll; lot 03 explicitly covers atolls/resorts by profile","Baa Atoll","873","Serandipians | Baa Atoll","Conteúdo Global","Parceiros Globais","Maldivas","Baa Atoll","ang_curated","142496","23ad880abeadf8a8fe09a2af71ce617394f5171fc90591f65b2fc4c02007b166","draft","1",""
"MATCH_HIERARCHICAL_REGION","MERGE_REVIEW","03","Maldivas","atóis/resorts por perfil","Baa Atoll is an atoll; lot 03 explicitly covers atolls/resorts by profile","Baa Atoll","874","Gastronomia Michelin | Baa Atoll","Curadoria VIP","Gastronomia Michelin","Maldivas","Baa Atoll","ang_curated","142497","40f274e92e09ceffb7395a674e99f02bbc9b193be7a410221b443896bfa00010","draft","1",""
"MATCH_HIERARCHICAL_REGION","MERGE_REVIEW","03","Maldivas","atóis/resorts por perfil","Baa Atoll is an atoll; lot 03 explicitly covers atolls/resorts by profile","Baa Atoll","875","Rooftops & Beach Clubs | Baa Atoll","Curadoria VIP","Rooftops & Beach Clubs","Maldivas","Baa Atoll","ang_curated","142498","eaa8f3f11c84676537e777b6ab8a0251030c3df04535482f2d45461e76c552f9","draft","1",""
"MATCH_HIERARCHICAL_REGION","MERGE_REVIEW","03","Maldivas","atóis/resorts por perfil","Baa Atoll is an atoll; lot 03 explicitly covers atolls/resorts by profile","Baa Atoll","876","Compras & Lifestyle | Baa Atoll","Curadoria VIP","Compras & Lifestyle","Maldivas","Baa Atoll","ang_curated","142499","1ee9ce5292d7794c9f95c275a1df1543666ce7dc52e60c9f62e90e8aca5ee606","draft","1",""
"MATCH_HIERARCHICAL_REGION","MERGE_REVIEW","03","Maldivas","atóis/resorts por perfil","Baa Atoll is an atoll; lot 03 explicitly covers atolls/resorts by profile","Baa Atoll","877","Wellness | Baa Atoll","Curadoria VIP","Wellness","Maldivas","Baa Atoll","ang_curated","142500","4a515dd188b5ca40628faea834d027b9511cfa45785c4e5102030e40e48dcd28","draft","1",""
"MATCH_HIERARCHICAL_REGION","MERGE_REVIEW","03","Maldivas","atóis/resorts por perfil","Baa Atoll is an atoll; lot 03 explicitly covers atolls/resorts by profile","Baa Atoll","878","Experiências VIP | Baa Atoll","Curadoria VIP","Experiências VIP","Maldivas","Baa Atoll","ang_curated","142501","71a9335adbf1df11f7a1ab57a040bfaee31f50542cbd448e269714be40262f27","draft","1",""
"MATCH_HIERARCHICAL_REGION","MERGE_REVIEW","03","Maldivas","atóis/resorts por perfil","Baa Atoll is an atoll; lot 03 explicitly covers atolls/resorts by profile","Baa Atoll","879","Logística & Transporte | Baa Atoll","Curadoria VIP","Logística & Transporte","Maldivas","Baa Atoll","ang_curated","142502","de74a9f7888f6e576bee69aeea8e0b994c66cb143c08c2a0558cbbb9460e3783","draft","1",""
"MATCH_HIERARCHICAL_REGION","MERGE_REVIEW","03","Maldivas","atóis/resorts por perfil","Baa Atoll is an atoll; lot 03 explicitly covers atolls/resorts by profile","Baa Atoll","880","Salas VIP | Baa Atoll","Curadoria VIP","Salas VIP","Maldivas","Baa Atoll","ang_lounge","142503","78e1ff0ff9f468c6d29926469a2427c78641227e2a29ace91fddaae350bdb1a3","draft","1",""
"MATCH_HIERARCHICAL_REGION","MERGE_REVIEW","03","Maldivas","atóis/resorts por perfil","Baa Atoll is an atoll; lot 03 explicitly covers atolls/resorts by profile","Baa Atoll","881","Ski Collection | Baa Atoll","Curadoria VIP","Ski Collection","Maldivas","Baa Atoll","ang_curated","142504","4d00d31bf91a4b2ec4c6c03f1795af1316ce2ecebea0fd31d904958bc6f2a092","draft","1",""
